Number,Digimon,Stage,Type_x,Attribute,Memory,Equip Slots,Lv 50 HP,Lv50 SP,Lv50 Atk,Lv50 Def,Lv50 Int,Lv50 Spd,Move,SP Cost,Type_y,Power,Inheritable,Description
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Mature Poop,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's INT by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Hyper Smell,10,Physical,70,No,"Physical attack, 70 Earth damage to one foe. 15% chance of confusing or paralyzing."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Poop,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's SPD by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Poop Dunk,10,Physical,80,No,"Physical attack, 80 Earth damage to one foe. 30% chance of reducing target's DEF by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Poop Toss,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's ATK by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Rare Metal Poop,10,Physical,80,No,"Physical attack, 80 Earth damage to one foe. Causes Knockback."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Super Stinky Jet,10,Magic,20,No,"Magic attack, 20 Earth damage to all foes. 30% chance of reducing target's SPD by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Fist of the Beast King,10,Physical,95,No,"Physical attack, 95 Earth damage to one foe."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Metal Meteor,15,Physical,115,No,"Physical attack, 115 Earth damage to one foe."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Full Moon Kick,15,Physical,110,No,"Physical attack, 110 Earth damage to one foe. 30% chance of increasing SPD by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Destruction Crush,20,Magic,80,No,"Magic attack, 80 Earth damage to all foes."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Howling Crusher,20,Physical,65,No,"2 physical attacks, 65 Earth damage to one foe."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Soul Core Attack,40,Physical,0,No,"DEF-penetrating attack, double Earth damage to one foe."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Vulcan Crusher,30,Physical,145,No,"Physical attack, 145 Earth damage to one foe. 35% chance of stunning target. 95% accuracy."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Puppet Pummel,20,Physical,125,No,"Physical attack, 125 Earth damage to one foe. 25% chance of stunning target."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Platinum Junk,20,Physical,30,No,"4 physical attacks, 30 Earth damage to one foe. 30% chance of reducing target's ATK by 10%."
30,Gotsumon,Rookie,Data,Earth,5,1,790,79,93,118,90,72,Table Flip,25,Physical,100,No,"Physical attack, 100 Earth damage to all foes. 70% accuracy. Tends to critical more often."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Comet Hammer I,3,Physical,65,Yes,"Physical attack, 65 Earth damage to one foe. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Comet Hammer II,6,Physical,85,Yes,"Physical attack, 85 Earth damage to one foe. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Comet Hammer III,9,Physical,105,Yes,"Physical attack, 105 Earth damage to one foe. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Grand Rock I,3,Magic,55,Yes,"Magic attack, 55 Earth damage to one foe. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Grand Rock II,6,Magic,75,Yes,"Magic attack, 75 Earth damage to one foe. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Grand Rock III,9,Magic,95,Yes,"Magic attack, 95 Earth damage to one foe. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Awesome Quake I,4,Physical,30,Yes,"Physical attack, 30 Earth damage to all foes. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Awesome Quake II,7,Physical,45,Yes,"Physical attack, 45 Earth damage to all foes. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Awesome Quake III,10,Physical,75,Yes,"Physical attack, 75 Earth damage to all foes. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Shock,10,Physical,40,Yes,"Physical attack, 40 Earth damage to one foe. Inflicts Stun status effect."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Diamond Shell,5,Physical,60,No,"Physical attack, 60 Earth damage to one foe. 10% chance of increasing DEF by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Rock Breaker,5,Physical,70,No,"Physical attack, 70 Earth damage to one foe."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Rock Fist,5,Physical,65,No,"Physical attack, 65 Earth damage to one foe. 10% chance of increasing DEF by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Fifth Rush,5,Physical,20,No,"5 physical attacks, 20 Earth damage to one foe. 80% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Tail Hammer,10,Physical,85,No,"Physical attack, 85 Earth damage to one foe. 15% chance of stunning target."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Mature Poop,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's INT by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Hyper Smell,10,Physical,70,No,"Physical attack, 70 Earth damage to one foe. 15% chance of confusing or paralyzing."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Poop,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's SPD by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Poop Dunk,10,Physical,80,No,"Physical attack, 80 Earth damage to one foe. 30% chance of reducing target's DEF by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Poop Toss,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's ATK by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Rare Metal Poop,10,Physical,80,No,"Physical attack, 80 Earth damage to one foe. Causes Knockback."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Super Stinky Jet,10,Magic,20,No,"Magic attack, 20 Earth damage to all foes. 30% chance of reducing target's SPD by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Fist of the Beast King,10,Physical,95,No,"Physical attack, 95 Earth damage to one foe."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Metal Meteor,15,Physical,115,No,"Physical attack, 115 Earth damage to one foe."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Full Moon Kick,15,Physical,110,No,"Physical attack, 110 Earth damage to one foe. 30% chance of increasing SPD by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Destruction Crush,20,Magic,80,No,"Magic attack, 80 Earth damage to all foes."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Howling Crusher,20,Physical,65,No,"2 physical attacks, 65 Earth damage to one foe."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Soul Core Attack,40,Physical,0,No,"DEF-penetrating attack, double Earth damage to one foe."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Vulcan Crusher,30,Physical,145,No,"Physical attack, 145 Earth damage to one foe. 35% chance of stunning target. 95% accuracy."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Puppet Pummel,20,Physical,125,No,"Physical attack, 125 Earth damage to one foe. 25% chance of stunning target."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Platinum Junk,20,Physical,30,No,"4 physical attacks, 30 Earth damage to one foe. 30% chance of reducing target's ATK by 10%."
31,Goblimon,Rookie,Virus,Earth,4,1,1050,51,115,110,51,84,Table Flip,25,Physical,100,No,"Physical attack, 100 Earth damage to all foes. 70% accuracy. Tends to critical more often."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ice Archery I,3,Physical,65,Yes,"Physical attack, 65 Water damage to one foe. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ice Archery II,6,Physical,85,Yes,"Physical attack, 85 Water damage to one foe. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ice Archery III,9,Physical,105,Yes,"Physical attack, 105 Water damage to one foe. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Hydro Water I,3,Magic,55,Yes,"Magic attack, 55 Water damage to one foe. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Hydro Water II,6,Magic,75,Yes,"Magic attack, 75 Water damage to one foe. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Hydro Water III,9,Magic,95,Yes,"Magic attack, 95 Water damage to one foe. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ocean Wave I,4,Magic,20,Yes,"Magic attack, 20 Water damage to all foes. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ocean Wave II,7,Magic,35,Yes,"Magic attack, 35 Water damage to all foes. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ocean Wave III,10,Magic,65,Yes,"Magic attack, 65 Water damage to all foes. 95% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Idle Bubble,10,Magic,30,Yes,"Magic attack, 30 Water damage to one foe. Inflicts Sleep status effect."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Bubbles,2,Magic,30,No,"Magic attack, 30 Water damage to one foe. 90% accuracy."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Lullaby Bubble,5,Magic,55,No,"Magic attack, 55 Water damage to one foe. 10% chance of putting target to sleep."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Marching Fishes,5,Physical,15,No,"1-3 physical attacks, 15 Water damage to all foes."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Black Pearl Blast,5,Magic,25,No,"Magic attack, 25 Water damage to all foes."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Blazing Ice,5,Magic,60,No,"Magic attack, 60 Water damage to one foe."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Frozen Claw,20,Physical,0,No,"DEF-penetrating attack, Water damage to one foe."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Freeze Fang,10,Physical,85,No,"Physical attack, 85 Water damage to one foe. 10% chance of increasing SPD by 10%."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ice Blast,10,Magic,75,No,"Magic attack, 75 Water damage to one foe. 10% chance of reducing target's SPD by 10%."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Crystal Cloud,10,Magic,30,No,"Magic attack, 30 Water damage to all foes."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Sub-zero Ice Punch,10,Physical,80,No,"Physical attack, 80 Water damage to one foe. 10% chance of stunning target."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Fist of Ice,15,Physical,110,No,"Physical attack, 110 Water damage to one foe. 15% chance of stunning target."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Tidal Wave,15,Magic,65,No,"Magic attack, 65 Water damage to all foes."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Arctic Blizzard,20,Physical,125,No,"Physical attack, 125 Water damage to one foe. 25% chance of stunning target."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Sorrow Blue,40,Magic,0,No,"INT-penetrating attack, Water damage to all foes. 25% chance of putting target to sleep."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Ice Wolf Claw,20,Physical,45,No,"2 physical attacks, 45 Water damage to all foes."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,River of Power,20,Magic,120,No,"Magic attack, 120 Water damage to one foe."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Fenrir Sword,15,Physical,130,No,"Physical attack, 130 Water damage to one foe. 15% chance of instantly killing target."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Odin's Breath,25,Physical,105,No,"Physical attack, 105 Water damage to all foes. 10% chance of putting target to sleep."
32,Gomamon,Rookie,Vaccine,Water,5,1,1160,69,93,93,81,79,Supreme Cannon,30,Magic,130,No,"Magic attack, 130 Water damage to one foe."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ice Archery I,3,Physical,65,Yes,"Physical attack, 65 Water damage to one foe. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ice Archery II,6,Physical,85,Yes,"Physical attack, 85 Water damage to one foe. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ice Archery III,9,Physical,105,Yes,"Physical attack, 105 Water damage to one foe. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Hydro Water I,3,Magic,55,Yes,"Magic attack, 55 Water damage to one foe. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Hydro Water II,6,Magic,75,Yes,"Magic attack, 75 Water damage to one foe. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Hydro Water III,9,Magic,95,Yes,"Magic attack, 95 Water damage to one foe. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ocean Wave I,4,Magic,20,Yes,"Magic attack, 20 Water damage to all foes. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ocean Wave II,7,Magic,35,Yes,"Magic attack, 35 Water damage to all foes. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ocean Wave III,10,Magic,65,Yes,"Magic attack, 65 Water damage to all foes. 95% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Idle Bubble,10,Magic,30,Yes,"Magic attack, 30 Water damage to one foe. Inflicts Sleep status effect."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Bubbles,2,Magic,30,No,"Magic attack, 30 Water damage to one foe. 90% accuracy."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Lullaby Bubble,5,Magic,55,No,"Magic attack, 55 Water damage to one foe. 10% chance of putting target to sleep."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Marching Fishes,5,Physical,15,No,"1-3 physical attacks, 15 Water damage to all foes."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Black Pearl Blast,5,Magic,25,No,"Magic attack, 25 Water damage to all foes."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Blazing Ice,5,Magic,60,No,"Magic attack, 60 Water damage to one foe."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Frozen Claw,20,Physical,0,No,"DEF-penetrating attack, Water damage to one foe."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Freeze Fang,10,Physical,85,No,"Physical attack, 85 Water damage to one foe. 10% chance of increasing SPD by 10%."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ice Blast,10,Magic,75,No,"Magic attack, 75 Water damage to one foe. 10% chance of reducing target's SPD by 10%."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Crystal Cloud,10,Magic,30,No,"Magic attack, 30 Water damage to all foes."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Sub-zero Ice Punch,10,Physical,80,No,"Physical attack, 80 Water damage to one foe. 10% chance of stunning target."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Fist of Ice,15,Physical,110,No,"Physical attack, 110 Water damage to one foe. 15% chance of stunning target."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Tidal Wave,15,Magic,65,No,"Magic attack, 65 Water damage to all foes."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Arctic Blizzard,20,Physical,125,No,"Physical attack, 125 Water damage to one foe. 25% chance of stunning target."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Sorrow Blue,40,Magic,0,No,"INT-penetrating attack, Water damage to all foes. 25% chance of putting target to sleep."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Ice Wolf Claw,20,Physical,45,No,"2 physical attacks, 45 Water damage to all foes."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,River of Power,20,Magic,120,No,"Magic attack, 120 Water damage to one foe."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Fenrir Sword,15,Physical,130,No,"Physical attack, 130 Water damage to one foe. 15% chance of instantly killing target."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Odin's Breath,25,Physical,105,No,"Physical attack, 105 Water damage to all foes. 10% chance of putting target to sleep."
33,Syakomon,Rookie,Virus,Water,4,1,870,100,53,86,112,78,Supreme Cannon,30,Magic,130,No,"Magic attack, 130 Water damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Saint Knuckle I,3,Physical,65,Yes,"Physical attack, 65 Light damage to one foe. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Saint Knuckle II,6,Physical,85,Yes,"Physical attack, 85 Light damage to one foe. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Saint Knuckle III,9,Physical,105,Yes,"Physical attack, 105 Light damage to one foe. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Holy Light I,3,Magic,55,Yes,"Magic attack, 55 Light damage to one foe. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Holy Light II,6,Magic,75,Yes,"Magic attack, 75 Light damage to one foe. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Holy Light III,9,Magic,95,Yes,"Magic attack, 95 Light damage to one foe. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Shining Laser I,4,Magic,20,Yes,"Magic attack, 20 Light damage to all foes. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Shining Laser II,7,Magic,35,Yes,"Magic attack, 35 Light damage to all foes. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Shining Laser III,10,Magic,65,Yes,"Magic attack, 65 Light damage to all foes. 95% accuracy."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Support End,10,Magic,30,Yes,"Magic attack, 30 Light damage to one foe. Prevents the use of support skills."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Blinding Ray,5,Magic,65,No,"Magic attack, 65 Light damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Puppy Howl,10,Magic,0,No,"INT-penetrating attack, Light damage to one foe. 10% chance of paralyzing target."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Grand Cross,30,Physical,0,No,"INT-penetrating attack, Light damage to all foes."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Vee Laser,10,Physical,95,No,"Physical attack, 95 Light damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Heaven's Knuckle,10,Physical,80,No,"Physical attack, 80 Light damage to one foe. 10% chance of increasing ATK & INT by 10%."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Golden Rush,10,Physical,10,No,"2 physical attacks, 10 Light damage to all foes. 1% chance of instantly killing target."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Sunshine Beam,10,Magic,80,No,"Magic attack, 80 Light damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Celestial Arrow,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. Always hits."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Disaster Blaster,15,Magic,65,No,"Magic attack, 65 Light damage to all foes."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Superstar Uppercut,15,Physical,110,No,"Physical attack, 110 Light damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Death Parade Blaster,15,Physical,40,No,"2 physical attacks, 40 Light damage to all foes."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Heaven's Gate,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. 10% chance of instantly killing target."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Savage Emperor,15,Magic,105,No,"Magic attack, 105 Light damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,Blade of the Dragon King,25,Physical,30,No,"3-6 physical attacks, 30 Light damage to one foe."
34,Solarmon,Rookie,Vaccine,Light,4,1,1030,88,69,108,71,77,The Ray of Victory,25,Physical,100,No,"Physical attack, 100 Light damage to all. Always hits. 10% chance increasing SPD by 10%."
