Number,Digimon,Stage,Type_x,Attribute,Memory,Equip Slots,Lv 50 HP,Lv50 SP,Lv50 Atk,Lv50 Def,Lv50 Int,Lv50 Spd,Move,SP Cost,Type_y,Power,Inheritable,Description,Efficiency
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Escape Dash,0,Support,0,Yes,Flee from a battle.,
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Summon,5,Fixed,0,No,Fixed damage of 100 to one foe. 30% chance of increasing INT by 10%.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Double Backhand,5,Physical,20,No,"2 physical attacks, 20 Neutral damage to all foes.",4.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Little Horn,5,Physical,70,No,"Physical attack, 70 Neutral damage to one foe. 10% chance of reducing target's DEF by 10%.",14.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Metal Cannon,5,Physical,70,No,"Physical attack, 70 Neutral damage to one foe. 30% chance of increasing DEF by 10%.",14.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Veemon Headbutt,5,Physical,75,No,"Physical attack, 75 Neutral damage to one foe.",15.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Dumdum Uppercut,10,Physical,90,No,"Physical attack, 90 Neutral damage to one foe. 10% chance of stunning target.",9.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Chrono Breaker,10,Fixed,0,No,Fixed damage of 150 to one foe. 30% chance of reducing target's SPD by 10%.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Scissor Claw,20,Physical,0,No,"DEF-penetrating attack, Neutral damage to one foe.",0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Symphony Crusher,20,Magic,0,No,"INT-penetrating attack, Neutral damage to one foe.",0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Meteor Shower,10,Physical,40,No,"Physical attack, 40 Neutral damage to all foes. 90% accuracy. Tends to critical more often.",4.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Lightning Paw,10,Fixed,0,No,Fixed damage of 150 to one foe. 60% chance of confusing target.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Death Claw,10,Fixed,0,No,Fixed damage of 200 to one foe. Absorbs 20% of the damage as HP.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Power Metal,10,Physical,90,No,"Physical attack, 90 Neutral damage to one foe. 30% chance of increasing attack by 10%.",9.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Death Charm,10,Direct,0,No,Reduce 10% HP from one enemy.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Razor Wind,10,Physical,30,No,"2-4 physical attacks, 30 Neutral damage to one foe.",3.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Galactic Flare,15,Magic,55,No,"Magic attack, 55 Neutral damage to all foes.",3.6666666666666665
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Double Scissor Claw,30,Physical,0,No,"DEF-penetrating attack, double Neutral damage to one foe.",0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Desolation Claw,15,Physical,115,No,"Physical attack, 115 Neutral damage to one foe. 10% chance of instantly killing target.",7.666666666666667
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Nightmare Syndrome,15,Magic,0,No,Reduce 15% HP from one enemy. 20% chance of putting target to sleep.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Musical Fist,30,Magic,0,No,"INT-penetrating attack, Neutral damage to all with 10% chance of reducing ATK/INT by 10%.",0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Berserk Sword,15,Direct,0,No,Inflict Death on one enemy. 30% accuracy.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Trick or Treat,15,Physical,100,No,"Physical attack, 100 Neutral damage to one foe. Decrease target's INT by 10%.",6.666666666666667
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Winning Knuckle,15,Physical,115,No,"Physical attack, 115 Neutral damage to one foe. 20% chance of stunning target.",7.666666666666667
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Revenge Flame,15,Direct,0,No,Counterattack the enemy when you receive a physical or magic attack.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Hearts Attack,30,Magic,0,No,"INT-penetrating attack, Neutral damage to one foe. 20% chance of confusing target.",0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Dead or Alive,25,Magic,110,No,"Magic attack, 110 Neutral damage to one foe. 10% to inflict a status effect, 5% chance of instantly killing target.",4.4
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Wolf Claw,15,Physical,120,No,"Physical attack, 120 Neutral damage to one foe.",8.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Pandora Dialogue,15,Magic,0,No,Reduces HP of all foes by 20%. Receive damage equal to 10% of HP from recoil.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Waltz's End,25,Physical,30,No,"3 physical attacks, 30 Neutral damage to all foes.",1.2
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Judgement of the Blade,25,Physical,30,No,"5 physical attacks, 30 Neutral damage to one foe.",1.2
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Justice Kick,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 1% chance of increasing ATK by 50%.",6.5
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Trump Sword,20,Magic,35,No,"4 magic attacks, 35 Neutral damage to one foe.",1.75
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Smile Warhead,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 50% chance to cause knockback.",6.5
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Tomahawk Stinger,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 15% chance of confusing target.",6.5
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Chaos Degradation,25,Direct,0,No,Reduces HP of all foes by 25%.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Ocean Love,20,Support,0,No,Restore HP to all battle members and recover all status effects.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Strike Roll,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Tends to critical more often.",7.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Biting Crush,25,Physical,145,No,"Physical attack, 145 Neutral damage to one foe. 15% chance of instantly killing target.",5.8
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Omni Sword,30,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. 10% chance of dotting target.",5.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Bantyo Blade,20,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. Damage tends to fluctuate.",7.5
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Soul Digitalization,25,Magic,95,No,"Magic attack, 95 Neutral damage to all foes. 5% chance of instantly killing target.",3.8
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Breath of the Gods,25,Support,0,No,Nullifies any damage received until next turn.,0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Weltgeist,25,Support,0,No,"Nullify all received damage until the next turn, and counterattacks when receiving physical or magic attacks.",0.0
61,ExVeemon,Champion,Free,Neutral,8,1,1030,118,104,94,94,118,Garuru Tomahawk,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Always hits.",7.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Saint Knuckle I,3,Physical,65,Yes,"Physical attack, 65 Light damage to one foe. 95% accuracy.",21.666666666666668
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Saint Knuckle II,6,Physical,85,Yes,"Physical attack, 85 Light damage to one foe. 95% accuracy.",14.166666666666666
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Saint Knuckle III,9,Physical,105,Yes,"Physical attack, 105 Light damage to one foe. 95% accuracy.",11.666666666666666
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Holy Light I,3,Magic,55,Yes,"Magic attack, 55 Light damage to one foe. 95% accuracy.",18.333333333333332
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Holy Light II,6,Magic,75,Yes,"Magic attack, 75 Light damage to one foe. 95% accuracy.",12.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Holy Light III,9,Magic,95,Yes,"Magic attack, 95 Light damage to one foe. 95% accuracy.",10.555555555555555
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Shining Laser I,4,Magic,20,Yes,"Magic attack, 20 Light damage to all foes. 95% accuracy.",5.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Shining Laser II,7,Magic,35,Yes,"Magic attack, 35 Light damage to all foes. 95% accuracy.",5.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Shining Laser III,10,Magic,65,Yes,"Magic attack, 65 Light damage to all foes. 95% accuracy.",6.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Support End,10,Magic,30,Yes,"Magic attack, 30 Light damage to one foe. Prevents the use of support skills.",3.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Blinding Ray,5,Magic,65,No,"Magic attack, 65 Light damage to one foe.",13.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Puppy Howl,10,Magic,0,No,"INT-penetrating attack, Light damage to one foe. 10% chance of paralyzing target.",0.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Grand Cross,30,Physical,0,No,"INT-penetrating attack, Light damage to all foes.",0.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Vee Laser,10,Physical,95,No,"Physical attack, 95 Light damage to one foe.",9.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Heaven's Knuckle,10,Physical,80,No,"Physical attack, 80 Light damage to one foe. 10% chance of increasing ATK & INT by 10%.",8.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Golden Rush,10,Physical,10,No,"2 physical attacks, 10 Light damage to all foes. 1% chance of instantly killing target.",1.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Sunshine Beam,10,Magic,80,No,"Magic attack, 80 Light damage to one foe.",8.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Celestial Arrow,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. Always hits.",6.666666666666667
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Disaster Blaster,15,Magic,65,No,"Magic attack, 65 Light damage to all foes.",4.333333333333333
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Superstar Uppercut,15,Physical,110,No,"Physical attack, 110 Light damage to one foe.",7.333333333333333
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Death Parade Blaster,15,Physical,40,No,"2 physical attacks, 40 Light damage to all foes.",2.6666666666666665
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Heaven's Gate,15,Magic,100,No,"Magic attack, 100 Light damage to one foe. 10% chance of instantly killing target.",6.666666666666667
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Savage Emperor,15,Magic,105,No,"Magic attack, 105 Light damage to one foe.",7.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Blade of the Dragon King,25,Physical,30,No,"3-6 physical attacks, 30 Light damage to one foe.",1.2
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,The Ray of Victory,25,Physical,100,No,"Physical attack, 100 Light damage to all. Always hits. 10% chance increasing SPD by 10%.",4.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Positron Laser,20,Physical,150,No,"Physical attack, 150 Light damage to one foe.",7.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Eden's Javelin,20,Magic,120,No,"Magic attack, 120 Light damage to one foe. 30% chance of increasing INT by 20%.",6.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Heaven's Judgment,20,Magic,90,No,"Magic attack, 90 Light damage to all foes. Tends to critical more often.",4.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Amethyst Mandala,20,Magic,70,No,"Magic attack, 70 Light damage to all foes. Cancel target's positive effects.",3.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Bifrost,25,Magic,120,No,"Magic attack, 120 Light damage to one foe. Increases SPD by 10%.",4.8
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Strike of the Seven Stars,20,Magic,15,No,"7 magic attacks, 15 Light damage to all foes.",0.75
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Good Night Moon,20,Magic,125,No,"Magic attack, 125 Light damage to one foe. Puts target to sleep.",6.25
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Lightning Joust,25,Physical,140,No,"Physical attack, 140 Light damage to one foe. 30% chance of increasing DEF by 10%.",5.6
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Extinction Wave,25,Magic,80,No,"Magic attack, 80 Light damage to all foes. Always hits.",3.2
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Flashy Boss Punch,20,Physical,130,No,"Physical attack, 130 Light damage to one foe. 50% chance of stunning target.",6.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Fire Tornado,20,Magic,80,No,"Magic attack, 80 Light damage to all foes.",4.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Full Moon Blaster,20,Physical,135,No,"Physical attack, 135 Light damage to one foe. Always hits.",6.75
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Seven's Fantasia,20,Magic,75,No,"Magic attack, 75 Light damage to all foes. 20% chance of confusing target.",3.75
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Full Moon Meteor Impact,20,Physical,120,No,"Physical attack, 120 Light damage to one foe. 30% chance of stunning and tends to critical.",6.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Aguichant L\E8vres,30,Magic,0,No,INT-penetrating Light attack on one foe and absorbs 50% of the damage as HP.,0.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Divine Atonement,30,Magic,105,No,"Magic attack, 105 Light damage to all foes.",3.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,S-Gold Solar Storm,25,Magic,75,No,"Magic attack, 75 Light damage to all foes. Increases DEF by 10%.",3.0
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Golden Triangle,20,Magic,110,No,"Magic attack, 110 Light damage to one foe. Increases base stats by 10%.",5.5
62,Angemon,Champion,Vaccine,Light,8,1,940,94,128,89,128,99,Shield of the Just,25,Magic,115,No,"Magic attack, 115 Light damage to one foe. Always hits. Cancels negative effects on itself.",4.6
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Comet Hammer I,3,Physical,65,Yes,"Physical attack, 65 Earth damage to one foe. 95% accuracy.",21.666666666666668
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Comet Hammer II,6,Physical,85,Yes,"Physical attack, 85 Earth damage to one foe. 95% accuracy.",14.166666666666666
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Comet Hammer III,9,Physical,105,Yes,"Physical attack, 105 Earth damage to one foe. 95% accuracy.",11.666666666666666
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Grand Rock I,3,Magic,55,Yes,"Magic attack, 55 Earth damage to one foe. 95% accuracy.",18.333333333333332
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Grand Rock II,6,Magic,75,Yes,"Magic attack, 75 Earth damage to one foe. 95% accuracy.",12.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Grand Rock III,9,Magic,95,Yes,"Magic attack, 95 Earth damage to one foe. 95% accuracy.",10.555555555555555
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Awesome Quake I,4,Physical,30,Yes,"Physical attack, 30 Earth damage to all foes. 95% accuracy.",7.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Awesome Quake II,7,Physical,45,Yes,"Physical attack, 45 Earth damage to all foes. 95% accuracy.",6.428571428571429
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Awesome Quake III,10,Physical,75,Yes,"Physical attack, 75 Earth damage to all foes. 95% accuracy.",7.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Shock,10,Physical,40,Yes,"Physical attack, 40 Earth damage to one foe. Inflicts Stun status effect.",4.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Diamond Shell,5,Physical,60,No,"Physical attack, 60 Earth damage to one foe. 10% chance of increasing DEF by 10%.",12.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Rock Breaker,5,Physical,70,No,"Physical attack, 70 Earth damage to one foe.",14.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Rock Fist,5,Physical,65,No,"Physical attack, 65 Earth damage to one foe. 10% chance of increasing DEF by 10%.",13.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Fifth Rush,5,Physical,20,No,"5 physical attacks, 20 Earth damage to one foe. 80% accuracy.",4.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Tail Hammer,10,Physical,85,No,"Physical attack, 85 Earth damage to one foe. 15% chance of stunning target.",8.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Mature Poop,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's INT by 10%.",7.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Hyper Smell,10,Physical,70,No,"Physical attack, 70 Earth damage to one foe. 15% chance of confusing or paralyzing.",7.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Poop,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's SPD by 10%.",7.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Poop Dunk,10,Physical,80,No,"Physical attack, 80 Earth damage to one foe. 30% chance of reducing target's DEF by 10%.",8.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Poop Toss,10,Physical,75,No,"Physical attack, 75 Earth damage to one foe. 30% chance of reducing target's ATK by 10%.",7.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Rare Metal Poop,10,Physical,80,No,"Physical attack, 80 Earth damage to one foe. Causes Knockback.",8.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Super Stinky Jet,10,Magic,20,No,"Magic attack, 20 Earth damage to all foes. 30% chance of reducing target's SPD by 10%.",2.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Fist of the Beast King,10,Physical,95,No,"Physical attack, 95 Earth damage to one foe.",9.5
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Metal Meteor,15,Physical,115,No,"Physical attack, 115 Earth damage to one foe.",7.666666666666667
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Full Moon Kick,15,Physical,110,No,"Physical attack, 110 Earth damage to one foe. 30% chance of increasing SPD by 10%.",7.333333333333333
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Destruction Crush,20,Magic,80,No,"Magic attack, 80 Earth damage to all foes.",4.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Howling Crusher,20,Physical,65,No,"2 physical attacks, 65 Earth damage to one foe.",3.25
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Soul Core Attack,40,Physical,0,No,"DEF-penetrating attack, double Earth damage to one foe.",0.0
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Vulcan Crusher,30,Physical,145,No,"Physical attack, 145 Earth damage to one foe. 35% chance of stunning target. 95% accuracy.",4.833333333333333
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Puppet Pummel,20,Physical,125,No,"Physical attack, 125 Earth damage to one foe. 25% chance of stunning target.",6.25
63,Ogremon,Champion,Virus,Earth,8,1,1230,64,155,118,64,97,Platinum Junk,20,Physical,30,No,"4 physical attacks, 30 Earth damage to one foe. 30% chance of reducing target's ATK by 10%.",1.5
